epoch,train_loss,test_loss
161,0.0008386212899090929,0.0036045323417056353
162,0.0008246616236175652,0.003474545240169391
163,0.0008015936527280482,0.0035407273680903018
164,0.0008922671312811198,0.003479569766204804
165,0.0007892885435096643,0.003471049841027707
166,0.0007883939936248309,0.0034426903235726058
167,0.0007969207039827274,0.0034617495140992103
168,0.0007929040994322686,0.003477517917053774
169,0.0007947442828919049,0.003414685238385573
170,0.000784953988234823,0.003456459305016324
171,0.0007995868498390471,0.0034099406038876623
172,0.0007989605623556094,0.003405524615664035
173,0.000793104492239999,0.003495467721950263
174,0.0007740382503403385,0.0034132916713133453
175,0.0008040343721707662,0.0034271827898919582
176,0.0007761756240614448,0.003440303658135235
177,0.0007672221108805388,0.003418157808482647
178,0.0007920997062077125,0.003503826283849776
179,0.0008116655010747274,0.0033035456959623843
180,0.0007823180122714904,0.003274273074930534
181,0.000794052574309279,0.00341908338596113
182,0.0007592821579978421,0.003296585689531639
183,0.0007987159231022277,0.0034061343292705716
184,0.0007627771270495874,0.0033045447431504726
185,0.0007566736032323981,0.0032434661872684954
186,0.0007593473252469536,0.0032867507252376527
187,0.0007555935482270326,0.003289602807490155
188,0.000749385863956478,0.003315136837773025
189,0.0007485756488879108,0.003251241607358679
190,0.0007447761384321859,0.0031879682326689364
191,0.0007381890690238732,0.0031855879933573306
192,0.0007367111328575346,0.00316336645046249
193,0.0007565906454584803,0.003155239811167121
194,0.0008072200364916136,0.003125576354796067
195,0.0007753893830037365,0.0031219101743772625
196,0.0007577257358072395,0.003129566495772451
197,0.0007295917085785833,0.0031984578119590877
198,0.0007586561292151196,0.0030849769595079125
199,0.0007228081775354911,0.003250706451945007
200,0.0007307494373957592,0.0030844957858789713
