epoch,train_loss,test_loss
1,0.22132886283927494,0.575003159046173
2,0.17464086578951943,0.46721464991569517
3,0.1373245906498697,0.36493235528469087
4,0.1004048654878581,0.2682834595441818
5,0.06805610187627652,0.17536598294973374
6,0.04031723020253358,0.09926209226250648
7,0.019389588006392674,0.04666250459849834
8,0.007584112748089764,0.019592981785535812
9,0.0031064611049024045,0.009322132635861635
10,0.0019414781084008239,0.0064872537273913625
11,0.0017779213872186287,0.00584876979701221
12,0.0016958642518147826,0.005507426196709275
13,0.0015870901158821114,0.005339113436639309
14,0.0015829068811230914,0.00522549650631845
15,0.0015034865678495003,0.005062284367159009
16,0.0015292357183406475,0.004908640868961811
17,0.001456523230040653,0.004787038709037006
18,0.0014179168286284915,0.0047023988794535395
19,0.001335430385855337,0.004635982238687575
20,0.0013228403943314872,0.004533617757260799
21,0.0014027600086087154,0.004477231740020215
22,0.0013333338321428055,0.004449282051064074
23,0.0012699993374688482,0.0044041287386789914
24,0.0012375674926227442,0.004357739957049489
25,0.0012484538838853714,0.00432022544555366
26,0.0012178734996942458,0.004295729426667094
27,0.0012191968400859171,0.004275257186964154
28,0.0011920445637467008,0.004263247107155621
29,0.001194190913035224,0.004252310981974006
30,0.0013038940184439223,0.004232279607094824
31,0.0012011339163614644,0.0042119201505556704
32,0.0012842708319011661,0.004207292315550148
33,0.0011585472923427544,0.004191328259184957
34,0.001166167834997867,0.004188370855990798
35,0.0011428308185983311,0.004193260206375271
36,0.001154324184258089,0.004163014306686819
37,0.0011635858681984246,0.004151060990989208
38,0.0011374313854267475,0.004150139179546386
39,0.001146471218412949,0.00415760106407106
40,0.0011562643771025319,0.004126857756637037
41,0.0011190891533193212,0.004128168430179357
42,0.0011042881524190307,0.004104343429207802
43,0.0011984072992129735,0.004106241324916482
44,0.0011162477916244556,0.004122135194484145
45,0.0010991728502429193,0.004098907636944205
46,0.001093140042266222,0.004095767217222601
47,0.0010927748646483654,0.00408502701902762
48,0.0010709048400275169,0.004064512113109231
49,0.0010841244732512645,0.004061724606435746
50,0.0010763521573540788,0.004052758018951863
51,0.0011037257974277491,0.00405593398027122
52,0.0011169054368683309,0.004023127036634833
53,0.0010618794746093314,0.004019542841706425
54,0.0010733690039530673,0.004030777211301029
55,0.0010414713760837913,0.004011304525192827
56,0.0011490729089860838,0.004017155151814222
57,0.0010738178216679781,0.004001696547493339
58,0.0010444691503868886,0.0039995219325646755
59,0.001094305221663995,0.003986334602814168
60,0.001041739997971389,0.003986767155583948
61,0.0010537212300631735,0.003983296325895935
62,0.0010719152460633605,0.003975424484815448
63,0.0010173757413954095,0.003965971409343183
64,0.0010269023025304908,0.0039610182284377515
65,0.0010253651222834985,0.003951631672680378
66,0.0010010536040041458,0.003937039605807513
67,0.0010170535102521103,0.0039355757995508615
68,0.0010909567817752421,0.003929609013721347
69,0.0010192141775472988,0.003928266337607056
70,0.000993752502836287,0.003921779780648648
71,0.0009876950299022374,0.003916085523087531
72,0.0009772081868033165,0.003907394723501057
73,0.001015964110761329,0.0039015732472762465
74,0.0010251900530420244,0.0038933334639295936
75,0.0009720691757845796,0.0038837417610920965
76,0.0009755664699090024,0.003882762510329485
77,0.0009948203439341375,0.0038723689154721796
78,0.000994150652938212,0.003880696021951735
79,0.0009796742643057197,0.003875298844650388
80,0.0009655270475411305,0.0038608845323324205
81,0.0009649586281739175,0.003856992197688669
82,0.0009868337828838438,0.0038563595386222004
83,0.0009722008964874678,0.003848054341506213
84,0.0009536587145972859,0.0038406638079322873
85,0.0009568031786734031,0.003835082787554711
86,0.0010097791307122894,0.0038436790462583305
87,0.0009416761070800325,0.0038183695171028374
88,0.0009271853115125042,0.0038089183042757215
89,0.000945258131078272,0.003804808238055557
90,0.0009348509904359364,0.0038100262987427413
91,0.0009346564388747707,0.003811252256855369
92,0.0009261482240011295,0.0037996684783138334
93,0.0009250199741304472,0.0038064707652665673
94,0.0009724749758822361,0.003797554806806147
95,0.000938725636202704,0.003777058981359005
96,0.0009324458876141796,0.003778514009900391
97,0.0009197248318405063,0.0037748110480606556
98,0.0009386271369833223,0.003765219380147755
99,0.0009125305676004953,0.0037672652979381382
100,0.0009564984637243604,0.0038062093779444696
101,0.0009247106629320317,0.003774550196249038
102,0.0009171735146082938,0.0037658671964891253
103,0.0009458591316447213,0.0037452596705406906
104,0.0009101912771627583,0.0037928208126686513
105,0.0009708653023052546,0.003770024806726724
106,0.0008927483016763021,0.0037495095282793047
107,0.0009538153223089736,0.003774375154171139
108,0.0008870231723887156,0.003776052058674395
109,0.0008928608267861246,0.003771632059942931
110,0.0008871129711796702,0.0037794221425428987
111,0.0009010004265561562,0.003743786853738129
112,0.0008854477410851461,0.003758287720847875
113,0.0008993408528449772,0.0037044888304080814
114,0.0009151870412838265,0.0037871612003073096
115,0.0008860369508275417,0.003762395796366036
116,0.000891659136094084,0.00375318699516356
117,0.0008739588116036935,0.0037317359005101026
118,0.0008766516645361359,0.0037029368919320404
119,0.0008801938577865561,0.0037405978073365986
120,0.0008645856432849541,0.0036935124022420495
121,0.0008775595375078006,0.0036967270425520837
122,0.0008868990062856701,0.0037109300261363386
123,0.0009004609999936764,0.0036981933866627515
124,0.000999379147456407,0.003659982711542398
125,0.0008686271957466724,0.003691158245783299
126,0.0008575859128204347,0.0036299686471465975
127,0.0009061085530211804,0.003653351514367387
128,0.0008776980663511764,0.0036074056581128387
129,0.0008759129247024517,0.003692731441697106
130,0.0008635895609148536,0.003632016171468422
131,0.000899033077682058,0.0037010137573815884
132,0.0008732989458453462,0.003588586451951414
133,0.000868197763338685,0.0036712021043058484
134,0.0008919720874271459,0.0036451694439165296
135,0.0008467140044861784,0.003585120849311352
136,0.0008646909781317744,0.0036240611283574254
137,0.0008419434242467913,0.0036006663576699793
138,0.0009156274684722086,0.0036286060232669113
139,0.0008350691477298151,0.0036311597446911036
140,0.0008671063675407182,0.0036183961085043846
141,0.0008373996253660018,0.0035729268682189287
142,0.0008740615739952773,0.003664491674862802
143,0.0008493200390754888,0.003590727207483724
144,0.0008414137560908717,0.003588374931132421
145,0.0008274958413999735,0.003540736495051533
146,0.000827179195497323,0.003641512000467628
147,0.0008328631584946481,0.0035264814156107604
148,0.000825403157957933,0.003646986308740452
149,0.0008316887790526918,0.0035023030592128634
150,0.0008529054229492667,0.003662812744732946
151,0.0008959322057543668,0.003575274383183569
152,0.0009024382172221387,0.0034921371028758586
153,0.0008287276410825412,0.003463703679153696
154,0.0008352802197569636,0.0035568163555581124
155,0.0008067098018795217,0.003452575870323926
156,0.0008703167474811414,0.0034872432181145994
157,0.0008182983804511389,0.0035481749102473257
158,0.0008490678964234474,0.003468029579380527
159,0.0008370737799581278,0.003609720169333741
160,0.0008073215463405682,0.003456750069744885
161,0.0009185457386559358,0.0034709160041529684
162,0.0008051775943453389,0.0035285310936160386
163,0.0008346176893812501,0.0034202436450868844
164,0.0008262318324004473,0.003540556161897257
165,0.0008246569756280493,0.0036074564035516233
166,0.0008169657936647396,0.003547228861134499
167,0.000793813992155871,0.0034490332007408144
168,0.0007975941865610097,0.003397543611936271
169,0.0008016923642976002,0.00342090274207294
170,0.0007931506757072553,0.0035413942707236854
171,0.0008055549449097641,0.00356188016012311
172,0.0007946732425975993,0.0035008590493816882
173,0.0007804736006720406,0.0034555070858914407
174,0.0007916321326909518,0.0035638669156469404
175,0.0007813870906829834,0.003394624113570899
176,0.0007872941092096476,0.003412670799298212
177,0.0007928914856165648,0.0034919914149213584
178,0.0007808815646933874,0.0035168709873687476
179,0.0007802153931051078,0.003365177853265777
180,0.0007800577322659255,0.003464435267960653
181,0.0007946226428935511,0.003652139339828864
182,0.0008046081218506313,0.0033038271474651994
183,0.0007698371008262728,0.003367679682560265
184,0.0008015463158867702,0.003324190538842231
185,0.0007744270659276043,0.003398110857233405
186,0.0007612970867840988,0.003466219297843054
187,0.000788831722241378,0.003290717786876485
188,0.0007965353045923015,0.003435999958310276
189,0.0007575039204244536,0.0033904773532412945
190,0.0007756854519592943,0.0034224012226331977
191,0.0007625477877876687,0.003306199802318588
192,0.0007633291210772262,0.0033602618670556693
193,0.0007599977155526479,0.003336713742464781
194,0.0007796906025355889,0.003413401573197916
195,0.0007547095517144987,0.003358333866344765
196,0.0007642649364209285,0.003257045091595501
197,0.0007757043047739124,0.003642852371558547
198,0.0007722126276887677,0.0034886340494267643
199,0.0008099745987069413,0.003231351508293301
200,0.0007679259557604652,0.0031928356387652458
