epoch,train_loss,val_loss
1,0.02910527636678043,0.02205223999917507
2,0.0034799133004112678,0.0011882794497068971
3,0.0012903650005517359,0.001208086614497006
4,0.0011712606488303704,0.0012341185938566923
5,0.0010864573467353528,0.0011637994961347432
6,0.001049026127227328,0.0011943778139539064
7,0.0010175797373945402,0.0012439705547876655
8,0.0009952792686156251,0.0011713795916875823
9,0.0009507928546306423,0.0010301326110493392
10,0.0009364375463602217,0.0012335631938185543
11,0.000922593513016843,0.0010070933552924544
12,0.0009075739071704447,0.0010219486022833735
13,0.0009360746295318346,0.001001990563236177
14,0.0008984413606495681,0.0009752080659382045
15,0.0008461187019499696,0.001121276878984645
16,0.0008424392475386743,0.0010671860916772857
17,0.0008245743573008275,0.001024017040617764
18,0.0008946907804453407,0.0010474950686329976
19,0.0008080079450420188,0.0009591120062395931
20,0.0007730923587752676,0.0008909344556741417
21,0.0008102167339529842,0.0012437457509804517
22,0.0008189338034505702,0.0008527929428964853
23,0.0007869234091644598,0.0008404003048781306
24,0.0007553000018974258,0.0008549127029255033
25,0.0007797197375277227,0.0008604870468843729
26,0.0007952632004162297,0.001125890709226951
27,0.0007172935676697472,0.0012126862944569438
28,0.000715291709639132,0.0007908279920229688
29,0.0006814805277496238,0.0007781278138281778
30,0.0007051297130105509,0.001385403488529846
31,0.0007016622429628941,0.0008505624049575999
32,0.0007622511422430927,0.0013395387097261846
33,0.000646504376411692,0.0007313050824450329
34,0.0006023281755253927,0.0007285522602614947
35,0.0006052123439572329,0.0007802056526998058
36,0.0006300239937528121,0.0010272291663568466
37,0.0006043085225180469,0.0007122434966731816
38,0.0005814034818534062,0.0007366188045125454
39,0.000587425192034888,0.0007830267975805327
40,0.0006031286558771336,0.0010389094473794102
41,0.0005969455814920366,0.0007666271645575762
42,0.0005906141027067365,0.0007228205417050048
43,0.0006053605082508346,0.0008650564297568053
44,0.0005839637663236565,0.0006927443522727117
45,0.0005771049234846777,0.0007436283369315789
46,0.000648845279515213,0.0006879697757540271
47,0.0005593634625917978,0.0007194953737780452
48,0.0005827744263859296,0.000713894868385978
49,0.000633142138460905,0.0013177494169212879
50,0.0005747559308391911,0.0010703011124860496
51,0.0006227240373846143,0.0007378959649940953
52,0.000537350738093003,0.0007735271326964721
53,0.0005578290385363454,0.0006892561301356182
54,0.0005410796458653005,0.0006731486733769998
55,0.0005692463812672279,0.0006680981983663514
56,0.0005430424406023866,0.0006928696908289567
57,0.0005144345929941417,0.0006653844640823082
58,0.0005198806082427672,0.0006775446265237406
59,0.0005265287724217739,0.0006835954205598682
60,0.0005217988152501428,0.0008071942633250728
61,0.0005196562679801983,0.0006614845886360853
62,0.0005229871200175363,0.0006962343497434631
63,0.0005418599255129018,0.0009430218604393303
64,0.0005291554817548869,0.0006636470032390207
65,0.0005187289240314964,0.0006885050737764686
66,0.0005316139563960446,0.0006622856773901731
67,0.0005232078262700022,0.0008139684156049043
68,0.000552475769919428,0.000666327410726808
69,0.000542082583375635,0.0006821411487180739
70,0.0005324594954303889,0.0006667459791060537
71,0.0005031306791352108,0.0008280721143819392
72,0.0005015812646227212,0.0007820611877832562
73,0.0005356814336582003,0.0007263736333698034
74,0.000519736362383066,0.0007512093055993318
75,0.0004999203625960614,0.0006690939306281507
76,0.0005554197758266872,0.0006592924561118707
77,0.0005256346332978203,0.0006794117536628619
78,0.0005078016150615771,0.000664187190704979
79,0.0004920828452503139,0.0006439796416088939
80,0.0005112121818290854,0.0006721210898831487
81,0.0005387558181113986,0.0010058587766252458
82,0.0005544617233681493,0.000638849931419827
83,0.0005094451242422855,0.0007519314938690513
84,0.0005649810409522615,0.0007003553851973266
85,0.0005053749945628541,0.0006942472653463482
86,0.0005015338048741052,0.0007330172462388873
87,0.0005133189975326372,0.0010799854644574225
88,0.0005623138964768838,0.001512172888033092
89,0.0005790537860858339,0.0008190228720195592
90,0.0005070917177363299,0.0006531594903208315
91,0.00051494785227326,0.0006638190214289352
92,0.000508002632572739,0.0006425415689591318
93,0.0004935342069736428,0.0006682452629320323
