epoch,train_loss,val_loss
1,0.02672576480968432,0.08842475265264511
2,0.014331706037575548,0.005202811327762902
3,0.00272423571864651,0.002247438416816294
4,0.0017365148444448344,0.0019827940326649697
5,0.0014830505030907013,0.003323183278553188
6,0.0015267188269221647,0.0019732342043425888
7,0.001411221773278984,0.00297999256872572
8,0.001434249168431217,0.0024423281429335475
9,0.0013469261942769992,0.0025757855211850254
10,0.0013967721130360258,0.0016877437708899378
11,0.001325207161822949,0.0034384944243356585
12,0.0013371858327776533,0.0016809979337267579
13,0.0013108225433494556,0.0013807785522658377
14,0.001321459374263544,0.001622809818945825
15,0.001281000279546292,0.0019327951420564204
16,0.0012446375013413754,0.0022848242602776735
17,0.0013244589261541312,0.0021551669226028023
18,0.0012253571873192084,0.0016075152670964599
19,0.0012671711764679376,0.002337148936931044
20,0.0011874651298223232,0.0017127761209849268
21,0.001163051029751924,0.0012581360060721636
22,0.0012457711643285372,0.0018962999747600406
23,0.001138427980053662,0.0019005597569048405
24,0.0010929561831289902,0.001669146737549454
25,0.0011169740702660586,0.002190316782798618
26,0.0010856204211119223,0.001386694930261001
27,0.0011160772357305343,0.0011334492242895066
28,0.001090377563907003,0.0010959459119476377
29,0.0009577728686219251,0.001015229691984132
30,0.0009574074435725131,0.00099848618847318
31,0.000942489328074523,0.0022650550352409484
32,0.0008531149836595763,0.0013495362538378686
33,0.0008828538200098344,0.0014851827698294073
34,0.0010359398412137207,0.0013340238423552365
35,0.0008828798758755015,0.0008414106618147343
36,0.0009393713923848488,0.0008580004039686173
37,0.0007358228414721617,0.0011117696820292621
38,0.0007360296771036122,0.0010800837771967053
39,0.0006868641238807785,0.0007823334133718162
40,0.0006911379644985903,0.0008347653376404196
41,0.0006967016842364418,0.0007743598194792867
42,0.0006735966651996767,0.0011320816061925142
43,0.0006933058836941861,0.000747174266143702
44,0.0006807672312292693,0.0010323676804546266
45,0.0006736692422154275,0.0015568958478979766
46,0.0007477187622994693,0.0018850039690732957
47,0.0008245642490113493,0.0008131745911668986
48,0.0007445354594065892,0.0008633464749436826
49,0.0006256193988850679,0.000801360426703468
50,0.0006396745937474242,0.0006969700189074501
51,0.0006261786078208719,0.0010341490968130528
52,0.0006249889675845308,0.0008082238957285881
53,0.0006825614585647021,0.0006841654714662582
54,0.0009139219354520636,0.0007100341201294214
55,0.0005839790193766186,0.0012869444326497614
56,0.0006939724976704879,0.001589671859983355
57,0.0006277040678965436,0.0007835338066797704
58,0.0005902002118422057,0.0007151080382755027
59,0.00062211829142391,0.0014203269616700708
60,0.0005802839071045375,0.0009638472925871611
61,0.0005472207161470909,0.0006882077927002683
62,0.0005793135344654067,0.0007439930806867779
63,0.0006342494108883494,0.0009392707026563585
64,0.0005654861531432041,0.0006747900333721191
65,0.0005514670536451212,0.000964015576755628
66,0.0005605468765927733,0.0009599544166121632
67,0.0005504448298862288,0.0007245260989293456
68,0.0005897965913225727,0.0006673017371213064
69,0.0005376508316575465,0.0006683465384412557
70,0.0005801356217654592,0.0015135297551751136
71,0.0005692136295362037,0.0015398079412989318
72,0.0005389157105872238,0.0008228503284044564
73,0.0005664863512554967,0.0006818580790422857
74,0.0005317920744842427,0.0006772786087822169
75,0.0005321499728862281,0.0007018238859018311
76,0.000524174313547767,0.0007363134063780308
77,0.0005372208873847161,0.0007493088953197003
78,0.000534063133686273,0.0006877930776681751
79,0.0005127740448436023,0.0008606126997619867
80,0.0005067416866288775,0.0006884330621687695
81,0.0005198303479119204,0.0007892968598753214
82,0.0005270853329090063,0.0006440202618250623
83,0.0005213769327383488,0.0006446652609156444
84,0.000555282862147909,0.0006828912446508184
85,0.0005722638855910521,0.0007999757828656584
86,0.0005412454999962144,0.0006867789517855272
87,0.0005679850702025843,0.0006961095670703799
88,0.0005212579615710473,0.0007704160467255861
89,0.0005249668082053012,0.0006371905008563771
90,0.0005145695295968009,0.0006760284974006936
91,0.000501663101286712,0.0006414341332856566
92,0.0005257315960162404,0.0006628329603699968
93,0.0005390999232820997,0.0010773812071420252
94,0.0005195220728637651,0.0009835600154474377
95,0.0005559514009457251,0.0011922532808966934
96,0.0005449090571015735,0.0009609408560208976
97,0.0005493384087458253,0.0008112049254123122
98,0.0005735105303094977,0.0006607954448554665
99,0.0005105192394694313,0.0007024652819382027
100,0.0005157920128443617,0.000636518289684318
101,0.0005148200659525835,0.0006421426602173597
102,0.0005139931890880689,0.0006414170871721581
103,0.0005127882620647804,0.0006435529881855473
104,0.0005092241851591759,0.0006420672725653276
105,0.0005420536339939149,0.0006613346777157858
106,0.0005096983288901604,0.0006960063998121768
107,0.0005442670305704021,0.0007200451451353729
108,0.0004974917584067126,0.0007327338214963674
109,0.0005153537799329074,0.0006451286346418784
110,0.0005003719045568935,0.0006443510006647557
111,0.0004936640940617177,0.000635887065436691
112,0.0004962315255066973,0.0006455752532929182
113,0.00053676848156928,0.0011273152427747845
114,0.0004972410639642145,0.0010884940216783433
115,0.0005113565897442062,0.0007505590008804574
116,0.0004901391948806122,0.0010676355450414121
117,0.0005096341880165379,0.0006632404518313705
118,0.0005091148367765444,0.0007105230848537758
119,0.0004951595176614567,0.0006332068267511203
120,0.0005016746144974604,0.0008184828999219462
121,0.0005123355870389125,0.0006763777753803879
122,0.0005224455149304545,0.0006288787088124081
123,0.0004993136641463603,0.0006583279609913006
124,0.0004980484359707175,0.0008390268543735146
125,0.000524723227003547,0.0007149629178456962
126,0.0005427106476748701,0.0008757732226513326
127,0.000489051195803437,0.0007597798481583595
128,0.00049911672844742,0.0006664773914963007
129,0.000471588185808452,0.0011437006061896682
130,0.0005116419303125109,0.000665532608400099
131,0.0004853514474234544,0.0006679909798549488
132,0.0005052320213342847,0.0007641144620720297
133,0.0005365168339763345,0.0006436088704504072
134,0.0004984543973643503,0.0006319122447166591
135,0.0004969737942288207,0.0007234618882648647
136,0.0005213339516723698,0.0006779728777473792
