epoch,train_loss,val_loss
1,0.08036356685417038,0.024661497212946415
2,0.006600913425375309,0.021662274608388543
3,0.003099209795306836,0.0018686347757466137
4,0.0017221282579980436,0.002468313497956842
5,0.001332728754884253,0.0013998801878187805
6,0.001298448968944805,0.0013495588500518352
7,0.0012582825535597901,0.0013074031157884747
8,0.00120730521545435,0.0013127808924764395
9,0.0011963347039584602,0.0012577218731166795
10,0.0011709686673601113,0.0012356560328043997
11,0.0011273902685691912,0.0012855974491685629
12,0.0011151518902763548,0.0012105120622436516
13,0.0010789235377506841,0.0012020821595797315
14,0.0010578819367635464,0.001172454096376896
15,0.0010562354028003202,0.001154064608272165
16,0.0010371480103848235,0.0011496997612994164
17,0.0010369967647074234,0.0011351519642630592
18,0.0010071033029817045,0.0011561892679310404
19,0.000983675634155848,0.0011054194692405872
20,0.0010018928525304155,0.0010944622990791686
21,0.0009573893122641104,0.0011192321035196073
22,0.0009385936136823148,0.0011183210808667354
23,0.0009298536460846663,0.0010739385324995965
24,0.0009219271776687709,0.001075726337148808
25,0.0008997557687550961,0.0010507346742087975
26,0.0008914221183485573,0.0010609953678795137
27,0.0009021470628102266,0.0011484258284326643
28,0.0008934188947369833,0.0010418165620649233
29,0.0009705806622237322,0.0012974556302651763
30,0.0008507124009719562,0.0010230312764178962
31,0.000870504545413756,0.001161942484031897
32,0.000839891772817022,0.0009973780543077737
33,0.000839640408576954,0.00101817990798736
34,0.0008384844737260469,0.0010565186603344046
35,0.0008085507018092487,0.000954749521042686
36,0.0007829326842468054,0.0009535197532386519
37,0.000787157867480779,0.001020386531308759
38,0.0007995288996469407,0.0011798386694863439
39,0.0008519858349159005,0.000950897614529822
40,0.0008261339084821797,0.0010402701955172233
41,0.0007642180744802491,0.0008943695502239279
42,0.0007353117038118875,0.0009201529901474714
43,0.000728260232357397,0.0008811095285636839
44,0.0007100539570230813,0.0008791121763351839
45,0.0007027901301626116,0.0008607457311882172
46,0.0006963733564286182,0.0010764769394882023
47,0.000719381260707797,0.0009143656716332771
48,0.0007090131319793207,0.0009195601087412797
49,0.0007004914805293083,0.000843157682538731
50,0.0006849123386754876,0.0008364233435713686
51,0.0006755597423762083,0.0008620641674497165
52,0.0006673011161010003,0.0008183050886145793
53,0.0006597257673829084,0.0011006729691871442
54,0.0006610215232718648,0.00094179102597991
55,0.000643194830488591,0.0008031585275602993
56,0.0006451396911870688,0.0009452473677811213
57,0.0006315250869929081,0.0008127866422000807
58,0.0006156178618160387,0.0008613668687758036
59,0.0006257361376247857,0.0008151674082910176
60,0.0006412724088433953,0.0009608956970623694
61,0.0006542479843899075,0.0009456204061280005
62,0.0006287622950150675,0.0008374178505619057
63,0.0006270322884942981,0.0009245970140909776
64,0.0006057889044140687,0.0009876659823930822
65,0.0005938828606823725,0.0008100781815301161
66,0.0006092355913660001,0.0008544251249986701
67,0.00058416492815706,0.0008529172046110034
68,0.0006325781162429069,0.0008791654727247078
69,0.0005799683789345657,0.0008215092602767982
70,0.0005854883777265925,0.000780258411396062
71,0.0005692262590552369,0.0008313915968756191
72,0.0005937404528681544,0.000782286162575474
73,0.0005579326229746498,0.0008118473706417717
74,0.0005633623610871533,0.0008816575136734173
